ID;Predito
616;179298,6989
3355;116272,7693
4988;134451,414
1769;137581,1793
8215;113344,4919
7710;196328,7486
1314;121823,5915
8300;140533,761
7696;96066,71856
6806;105277,5625
2861;124961,6776
7596;87247,18361
236;186393,9716
4778;71560,94443
6371;132060,2874
3344;160354,7778
267;11294,24564
816;80664,26668
3773;109990,1482
3577;3953,628756
7074;113985,4514
1936;192819,199
1417;149721,2315
7308;108641,5705
3740;43454,74186
3789;208055,576
2759;129207,6209
4861;157847,7479
7114;137658,5419
931;129449,375
848;172641,3
8304;129972,0821
1190;140789,632
2904;100609,5138
2953;191854,2638
3136;96127,82005
4891;169955,6547
5203;120850,2143
2508;145204,4431
8376;233127,6557
833;116492,1576
9576;133960,6007
7174;178854,4381
1351;73065,1703
8372;116572,0331
1484;49191,30026
2133;118678,3064
7838;206737,3618
5577;147189,019
2819;92490,57274
4342;160321,5301
3726;129580,0343
4034;199302,686
3326;44655,20471
863;161615,8422
6635;42466,64512
680;125873,9181
6915;120597,7972
4123;143657,1814
7076;154429,7127
7286;167778,6226
3531;128967,0486
8;126753,7293
4932;182692,4015
3635;160331,0383
4177;112184,4167
2986;160896,582
914;230093,1708
1336;98449,5357
9787;162444,5178
3056;152306,8801
6051;153194,1753
5581;244221,6882
2345;60413,22081
3631;124654,8463
2888;142480,0142
290;149842,6601
9397;166346,1782
4858;164310,282
4578;128641,6404
2014;220748,445
1849;132193,2265
6856;180269,5281
4777;144581,2663
775;97644,60472
4508;110707,9231
6777;171922,9951
6356;146952,3141
4089;124367,5521
3048;100469,2891
4614;165170,4075
3495;119976,4566
1394;83065,13644
1428;162832,383
9069;227913,2955
8420;132045,5618
875;112411,3278
1117;97594,58054
8899;126314,7376
827;81586,76959
3793;187055,3101
2197;216105,0945
2454;95566,02468
5461;106766,9809
3;118206,7108
8394;69690,04306
410;128882,0273
8904;120370,3453
6865;144981,1204
7235;148185,72
5525;111507,1024
381;179361,5481
2137;111251,058
4198;195931,3265
9612;124990,6852
6168;87978,4856
4213;94488,39279
4597;163886,3228
3357;135254,5701
8961;75236,91953
6384;135031,8089
7078;89116,91054
9771;141687,3927
3011;124723,4386
5232;134423,5656
3875;150354,082
4364;198396,8551
5566;122427,8111
625;121597,3212
9213;109578,961
4486;147004,1725
8973;117516,3497
4588;95363,91289
2520;99457,04299
5198;121833,3717
6842;105524,6297
8358;88563,87174
4962;239365,704
2337;217631,3988
5199;102997,7668
8007;56141,91559
9622;171009,9102
1160;89937,87228
9754;114338,8482
8025;132940,5822
2466;-16096,73896
5364;125520,9807
6499;175526,7951
5600;129573,3024
1574;174496,8169
9765;124572,3123
3500;53975,4705
7562;152087,1481
2698;97184,49371
6232;69753,36949
4928;131288,8666
7155;153206,4763
3072;105647,5839
526;152428,4573
291;89468,92183
3858;95488,22837
7587;154438,9034
7953;27040,05296
1097;134573,1043
7077;169623,6024
8791;94325,87517
8858;105468,8667
3545;160615,6561
3892;144852,8956
8439;96154,26885
2135;98657,91611
3927;170869,3881
6985;115983,8909
8448;100243,4246
9672;249417,1763
3047;174123,383
7068;188684,9263
1238;224468,036
7226;122153,9606
1447;183779,3034
8849;210524,0357
12;79900,59942
7164;154225,9424
4373;-7994,562201
5844;155345,6825
6944;168906,8458
4922;97978,81028
1911;213483,9089
6752;97964,6575
7195;126266,1629
4143;1444,655517
5230;92341,60437
8208;134087,3177
8365;92471,00942
7619;191443,3331
9116;144740,2838
7205;62956,0641
2459;131132,5864
4915;121074,3926
5099;130485,5365
1274;136849,4322
2259;246203,6093
5859;109687,4409
4356;132059,4314
8018;137801,8223
9084;186337,6623
8654;154974,4751
7117;63816,40881
4678;145937,5331
4677;68673,69899
8450;139985,6169
626;105774,6585
7686;155317,6279
5870;212147,3
4020;104377,6287
1706;91473,10629
9445;141480,4904
8245;156253,9989
608;192354,9627
4763;140369,4703
5487;100024,7448
8203;81087,79329
373;139700,3825
6289;173204,978
7806;152165,2718
7466;126165,6861
7033;113934,3771
3826;105171,2363
6573;79139,16584
919;137046,3125
9170;89837,21921
6863;139867,7217
6745;113626,23
4807;92917,91506
622;107056,5563
4813;108585,0458
3284;159143,7772
3127;105457,1663
8192;185847,49
1167;124667,7165
4315;152947,4963
7459;210937,1782
104;163770,2754
5726;153343,9285
6309;164036,1393
7423;91057,94992
9318;121695,1826
6733;106731,3146
9211;151025,9148
9018;82374,82485
4336;-48144,88632
6808;162846,7716
9101;111969,1027
1032;98928,808
8938;177227,5404
2923;213960,5208
4330;127136,0502
3250;24004,66425
3857;107848,05
9324;185828,4893
707;172886,733
1950;82932,61125
8516;189373,0027
2041;165594,1335
1891;83300,61141
7497;82717,25834
9807;143354,3657
3295;169481,5394
4374;121079,6581
4688;116685,0703
5418;122083,5478
3629;137386,5837
2023;109333,2508
8845;153405,9676
7002;169416,8475
90;201381,1512
5452;32132,65037
2405;154489,3275
5614;160599,926
5169;105691,0426
6668;68131,07236
3343;73238,50544
2378;148330,2995
2382;85034,25321
363;185643,8471
6706;84227,90479
9626;129230,2366
6174;144938,6549
3379;144603,9295
2978;87852,24325
5715;180837,3476
5449;117005,2469
5886;157076,2669
3860;140706,1583
101;167043,2984
4343;107341,0221
2924;164098,1737
7988;139116,6404
9817;189366,0048
8632;143074,3225
4452;171256,8013
8615;145646,2695
372;166608,867
4159;142370,9131
2950;116253,9137
6246;81919,06776
7705;157951,1757
1628;116954,0607
2831;84822,73647
8366;109884,9128
496;81131,50369
3414;237211,0967
1163;109264,7446
378;109964,2404
102;38363,45755
591;167866,3177
1259;140545,7123
1253;167482,0666
4936;70805,67615
8008;128542,5729
8897;96523,13348
5937;86364,85263
6890;95032,77683
2171;84181,1528
5548;103315,3577
517;83431,09415
7096;83569,58278
5579;105544,7461
7273;183014,3162
562;128462,6007
2438;117009,4701
5709;144331,5465
8362;164416,1551
7094;144062,2071
8298;51970,14193
9138;137873,5755
1568;96373,03118
5422;135652,7873
7521;106804,4813
5500;167459,2303
1053;103281,5039
3337;72017,80145
8550;129898,9964
6550;142765,0363
403;167820,8071
2028;143160,8268
2689;-18904,51117
2620;35028,37031
9860;129070,7015
2189;79687,13959
6025;120544,3061
1745;207292,2757
6219;140521,9065
1028;156995,4025
6145;104293,4834
1002;222369,0844
8992;118172,7988
6210;82553,2661
40;49768,82962
7268;199607,7864
2893;152925,5867
2791;127044,3822
7548;71707,03554
932;158407,3156
7874;137731,4227
8560;101238,2546
3086;170321,4592
9651;61874,74546
3715;106586,9035
9260;131784,5772
8669;86764,26518
9437;181134,5334
3419;216761,8041
7015;54401,15201
1731;129927,0008
8440;140833,9222
2590;142298,0235
7789;46132,27138
4257;164179,1629
5182;160816,8437
9049;113489,0931
5018;104111,2149
2455;205816,0213
1306;130457,3084
3380;151843,6775
8017;111868,3822
8894;93106,76696
8453;102193,8078
8035;115992,2882
2250;87926,18617
9606;125216,9547
4256;95660,2815
877;135186,0788
3187;92380,38406
9562;108536,1928
8918;126186,9809
1677;162842,0686
5762;69481,45461
4944;24999,0041
7187;99811,85091
4729;157662,4029
8678;107545,1794
225;100941,0819
9498;60476,30844
4295;186076,7942
7395;141288,6502
3551;140834,8655
7910;98635,36966
3876;144713,1999
6771;172024,6623
3060;126702,518
9735;147971,6555
631;127572,5864
3263;92099,74828
5030;136196,1242
4980;171600,6227
8781;166134,1779
7940;138343,0067
2475;152621,8535
9119;113311,1312
3779;157492,2613
6380;102376,5368
6515;135833,5982
2987;13909,71648
2964;148970,2028
4376;133085,9935
4791;151863,7385
9456;75945,36424
249;78479,15976
8085;151960,8134
8536;87610,83144
1261;74690,61623
1666;146126,5394
6656;160538,5604
6895;63065,27142
6531;82035,03282
5642;155066,44
4565;151022,448
3041;125214,0671
2472;69461,48627
4095;60320,5497
3033;137811,6581
9273;99908,26336
868;125286,6767
7113;69467,49427
1835;31726,73293
6070;38673,63566
8191;61344,26015
6702;120229,3022
5569;140060,9533
7455;47203,02504
8932;160747,4455
1523;88369,73081
3659;196020,994
4102;204277,8562
2748;166795,1779
5035;202647,3353
9420;202645,3557
571;202676,5503
3416;130158,8577
1644;165535,5342
459;133458,8303
5015;97737,31289
9408;83113,5957
8569;184264,2207
800;143297,7689
6696;105141,6315
471;213738,788
6954;156796,5073
8841;147326,8315
8951;136714,028
7567;8278,99333
1872;121432,6643
8364;179679,4068
9196;93361,45528
1410;62255,28428
2875;100415,6911
7777;163799,5682
387;96860,36887
7636;172379,5275
8196;102852,4116
3775;86309,41428
2869;103923,6432
8350;91920,16897
2884;113513,3406
1375;125486,3295
6272;150799,0653
5463;58685,42105
6560;157076,8996
6316;167958,485
5896;146087,5805
6415;-5311,990938
5960;104566,5573
7332;118802,5862
9473;94012,62642
4735;99260,14469
3409;76187,52366
5455;87068,34231
4718;136552,6883
4460;97735,83349
1824;165158,2518
358;7418,102906
2045;156549,6819
2300;138554,1742
6823;93400,35207
8438;114431,4924
2734;119998,307
1377;96295,05471
731;151686,7403
19;111041,4198
220;149192,2852
3058;132434,3469
962;121823,8794
3971;126003,2083
5732;187811,751
7363;128575,7858
8313;181453,7464
8707;201050,6637
2674;92762,60854
8487;174811,114
1858;94975,93971
8882;78997,26973
6570;138284,3137
6816;259979,4285
5640;74295,94253
1056;68409,94838
4450;98405,93685
2384;142096,1178
6089;161477,7979
7445;127078,1554
9255;128382,6657
6031;99572,21046
6190;119535,2002
8667;204999,6194
5194;197717,5689
6632;125285,6287
4319;198569,1665
8314;22752,51402
8977;143527,4742
991;120144,6201
2582;84389,97536
9698;164488,9139
4514;127958,0549
4755;131373,2143
8391;99646,43253
5046;130267,1967
1395;151410,0278
2801;228132,9375
1138;112881,1162
8002;141024,4613
7692;223182,3613
9186;72305,06142
430;115775,3845
6317;140888,6946
3354;93706,32261
2654;141037,0492
8469;81186,19126
5363;157216,4471
8553;125927,862
787;175480,8837
4189;196176,9299
6042;93499,64401
7741;114427,4621
8773;170518,7958
7955;105288,5832
3887;204410,979
3018;92127,22582
9335;144483,5003
1580;145571,7894
2170;25984,0984
3652;119613,2513
2355;195935,0161
2810;102201,4493
5559;120743,2276
681;167243,8253
5098;121922,7473
344;228679,4079
8679;146725,3989
2379;97245,59393
8987;139359,3637
8851;107669,3767
2763;119748,1368
327;105347,2403
5798;107923,8172
8651;188776,6085
7366;135305,9961
2795;115695,8013
3671;76933,97887
5192;130432,4654
4715;60284,73371
7276;170544,4735
79;167518,8368
500;199881,7824
6730;135217,5798
7902;130452,4289
852;132369,4787
4325;117669,1374
1356;91273,28276
8148;152890,0893
2321;27767,04969
4996;150511,6905
9737;125240,7702
3936;92642,92184
4010;177944,1934
6465;153840,6051
7605;183702,0946
683;-224,1806078
6284;66696,48883
9035;116114,1159
6169;122904,7272
4283;110329,4755
4181;218051,4148
7108;124698,3361
1998;109361,2323
4595;93612,81767
2182;-1691,816455
7552;164874,597
4499;135667,1828
6416;146342,8039
6466;128446,9987
2398;61874,47325
3373;210258,0446
5335;129024,8363
9410;149537,9263
8725;82955,86353
1468;147262,094
3175;196732,4215
845;83008,75171
6801;171146,727
5434;137406,7412
7004;123899,405
146;160460,4513
7189;149768,212
3199;111415,2377
1269;195843,5248
3258;126409,2037
5785;97651,90046
1640;139001,774
5912;129060,3052
3288;165207,1447
368;98326,10599
5913;145889,5075
8979;125303,3215
3442;215706,0501
4627;75145,12743
1935;96147,92696
4437;54480,32814
6179;152334,4823
7208;53073,68247
477;61212,86589
408;156918,6562
4423;117663,8924
52;146094,0611
5823;226885,8758
4675;132975,3219
4603;119152,3098
2823;152214,7546
5586;91317,91312
5734;139783,1729
7722;144818,4423
4193;200665,0489
1537;112321,0147
2132;117769,6338
6968;58989,72612
4975;95379,60643
258;129004,3441
361;151843,9321
8856;179904,8513
6792;272677,1778
9207;109785,4963
4751;171449,6142
4667;112047,3516
2501;99603,64428
1320;136880,3179
1845;28428,01252
8171;117566,6527
9796;186868,8035
5777;136803,1648
2090;149782,1825
9728;124353,1278
5251;84493,83602
9403;134483,9273
2867;103245,0312
7594;75201,62741
1772;172409,0181
9020;85672,32265
664;46177,70849
7732;138826,399
6680;123845,6228
1539;156861,5892
1786;189767,1472
9042;94423,34457
67;206620,038
9009;140718,2497
4747;231057,1642
3559;120455,6984
154;228377,8681
6498;133072,9245
2077;137786,7181
158;84455,80014
6082;100686,334
5927;169541,3887
8612;106487,7479
5486;162592,1347
6614;195635,8962
7049;109901,4391
2054;168841,0241
4768;234960,4874
7404;122857,9254
18;129162,977
1257;59906,91115
3430;95169,92524
4296;85130,13288
9785;85677,40053
2149;52886,99777
1287;110884,3308
3161;190994,0329
5999;177399,8822
8319;126823,65
8737;155726,3745
3693;127085,5729
8538;105428,9396
5952;130131,3283
9514;114495,1219
2359;101982,4779
3736;220136,2691
5832;125217,863
3763;156955,0345
4292;136286,3533
165;108181,8959
973;98454,72868
9172;71829,68428
6056;136956,5652
8812;97986,28845
1937;110764,3931
8996;63912,99105
475;121471,7732
8434;186742,2869
5778;94719,40517
5504;206967,8146
5219;97010,12797
7056;152800,8843
6710;146826,5313
7917;145583,1031
4869;156607,8992
6946;142783,0831
9666;120172,5105
2232;138255,5635
215;151302,9666
8369;133428,6383
9583;156990,5531
793;135042,6736
5708;47683,33074
1248;124666,2268
541;86785,71024
2126;159088,3727
2931;151760,5824
2354;158445,5154
4764;127190,8932
6125;121863,2539
9551;143447,2687
4966;132538,9447
8146;88961,1747
5489;-120161,4524
2901;73627,7572
1361;122121,4236
1799;153377,5181
7069;50600,99327
8141;129839,3748
925;155025,7488
682;79600,60606
9013;85025,56372
5875;159899,4216
6495;80355,13248
8187;160468,4083
2224;86959,16168
1821;130278,5502
2036;180080,7762
8801;155391,2005
107;119375,6908
1208;71925,56017
6182;97755,93315
7982;109941,136
6885;90793,64728
6240;70599,24837
380;180072,1371
1179;95728,58963
342;114257,6348
2452;111358,8134
2179;119887,8555
2019;252038,8434
5398;41209,36347
506;96203,88301
779;135962,7405
6351;96733,19239
233;132023,096
7816;125167,0122
1782;134845,2184
297;83812,46091
1747;119800,3723
7474;76250,73898
1203;94952,5635
122;170481,2562
5532;145098,3745
3377;194806,3158
2880;66209,02501
7985;149701,8675
8798;122442,7467
8403;41180,75446
1864;76479,72104
1065;123466,3603
6474;94815,65337
643;203388,1856
2010;80695,50722
6268;177068,8572
6481;141733,7556
6874;296401,1443
4245;121786,469
9026;175027,3702
6163;159284,1921
5570;156777,5897
2281;136270,3736
341;161018,6391
663;65250,72752
8952;64511,12861
7742;148239,7232
2245;123763,2529
8692;102091,1453
5293;174465,7707
5496;119294,6278
2692;145144,8496
4543;104909,9152
9;187544,705
7869;94109,33568
6750;183560,5782
6030;134167,7335
6488;39971,45219
6917;70453,52398
3784;77680,13777
8672;124062,1848
9353;122956,1366
5898;104657,8856
6102;85394,67187
942;254821,5766
711;132971,5648
9625;207541,3688
2043;96294,22927
1412;243356,3949
5646;98439,32333
6743;51899,21757
7431;112727,5553
2457;193825,6791
8559;191098,6027
295;99503,1731
6787;61400,66166
6593;29414,75054
9729;59718,2112
7530;20552,34194
1595;115723,9855
2913;119790,1997
2903;108635,4517
5900;113456,1871
9485;87319,76112
839;120009,7855
7733;150238,7719
7650;165412,9118
6602;267794,9668
5488;102921,2836
9363;85310,40332
3223;143657,9464
2912;97572,42279
4396;113111,8175
4066;73235,50326
1499;176821,438
3451;125577,1281
669;137549,6835
2426;114688,9029
4925;64653,41764
1753;118912,0797
2219;197679,5696
6509;143581,1055
1814;147486,3754
6238;161069,7877
1575;180467,0436
614;78888,11099
3168;145556,8633
7005;68721,98812
284;102028,2597
3847;146988,4161
1787;210367,6531
7464;122190,2113
2849;29065,99866
7724;156743,2577
8121;122146,8408
2649;153414,6109
1627;86725,62779
384;127310,6843
1338;109955,3398
9650;160076,3848
3436;169505,3955
7249;141778,7837
2741;110891,387
1600;152403,4536
8826;132172,5061
9513;77817,44172
7778;249353,0279
7578;33126,56876
2557;116777,3456
4105;221887,3475
2613;16963,89927
179;97107,83941
278;106726,8732
1679;202097,07
2;126749,7758
5717;134209,5056
9187;186916,625
7849;118202,9122
1672;229893,5714
958;157168,3327
7451;171837,9173
6045;104050,8207
6397;81204,28061
2949;92641,41049
2024;74919,15571
3006;154720,5487
3162;117292,4017
7169;121038,5114
2365;152517,6943
1516;88766,747
3291;121733,5755
3350;91400,99582
7618;96133,16627
8229;204047,9061
4802;59824,24697
570;134609,5416
9582;133617,6141
6422;120497,3847
4402;119094,1268
8512;178597,7981
7803;210050,1004
5052;102784,6013
7839;128399,1943
374;93130,23101
6425;119361,8935
8743;98912,99121
1749;107673,5777
1376;97198,66445
4611;117282,8303
4009;112058,2757
163;96687,46525
2124;117731,1856
5558;94382,62198
9809;126535,0595
2651;159002,8068
1378;79039,50008
6348;100019,4024
7498;180546,1602
6623;111939,1543
9466;42737,19557
8024;190508,3505
672;82113,80778
6185;167314,5538
8380;135743,7174
6060;130085,298
8622;29629,93986
921;83920,31686
7532;79990,99436
2898;87291,96141
2150;83080,44273
7543;95498,53134
7685;120182,8222
873;139812,2914
9350;168673,6027
9105;181054,028
9263;125847,4549
8274;101814,0461
979;66283,54076
6556;83441,41901
691;149118,9197
1563;181253,0628
9106;34103,30151
4719;153565,6223
4911;106266,5414
8620;157153,1846
2058;117518,9657
924;50949,3052
3286;167863,1445
2439;131647,3939
7338;80321,55005
7575;78111,81531
4726;99838,21895
3278;23976,98154
1085;146496,0889
3104;124990,8449
8480;100864,7707
5421;100030,4402
2488;128212,8279
1474;159672,9072
1126;49715,79328
8019;101670,5801
7641;110284,6995
5713;120445,3964
3814;141592,7352
8720;190185,9708
8425;99345,94129
5759;132911,3324
9757;127883,8673
2882;31908,96955
6857;145415,859
2696;174586,4477
4072;118733,2005
3527;137816,4726
5767;128141,3103
2419;71291,98786
4417;191518,4864
4240;48987,30752
4733;87517,10303
3479;76320,39874
5773;83931,39848
5719;54898,51099
953;69700,04935
9594;186099,5267
2767;135477,935
2107;164242,8113
2108;143345,2642
3665;163335,6142
4942;168219,3266
2925;126943,0502
8091;71975,88747
1622;30010,73134
1118;147360,052
166;131764,3575
2210;31020,06747
1893;169376,922
5881;172417,3763
7413;99637,00896
8549;79305,98258
4767;121397,9836
4744;94093,69482
7984;125373,9827
7831;136267,9468
5424;97407,6575
7998;117096,1907
1038;177243,995
6619;79135,76957
8443;174706,7415
3474;198029,8051
5152;146451,2441
656;85460,87715
1337;140395,6094
1350;100623,4828
4522;178466,5279
6933;141695,8426
5329;41920,53836
8181;198014,2795
7824;151295,6288
9589;134215,7225
1321;126419,5804
157;109933,449
1767;108731,6027
9619;88237,32821
5348;156101,4913
7801;145716,9853
6194;187955,4324
335;57600,01539
4431;278425,1657
1496;125449,4303
964;142507,1696
3486;67943,77759
7764;173610,6638
2524;114844,2377
8663;150874,8412
159;145208,7288
8256;91661,30043
5904;135833,2319
9544;111734,0824
7213;224234,3287
1368;59004,25896
9507;206213,7094
5141;170671,3029
4510;57896,98107
5517;126048,5462
5170;127750,5626
1763;139040,5929
750;68469,1253
8493;153703,2294
4518;161798,6694
6980;71509,57188
2067;122818,647
1217;139197,598
3470;165058,3896
6942;141003,6461
645;53499,3434
913;124120,4085
2555;64590,84198
754;132065,4524
698;59046,68085
6818;91265,94938
251;174094,842
741;165584,7234
2349;108619,8628
8513;61870,67003
8156;137089,0725
2648;194319,6374
4241;140894,8353
8437;121867,2447
9000;106286,9575
6849;200544,6124
6713;175565,0942
2388;151828,3386
5384;158235,0867
5622;164915,8627
9162;93093,95556
2905;91616,18724
8329;93854,74441
3680;33923,75891
7921;154906,276
1293;66205,92289
6214;85448,45384
7318;202606,9724
386;83060,89562
1793;199535,4046
9433;233034,3108
4170;39229,23158
4375;152946,023
7681;133514,6474
8733;94997,03964
7311;100592,1015
5899;129515,9093
8241;118917,9299
7571;119802,6819
2262;129933,2215
4104;141754,8113
6690;141852,5701
2119;83800,71643
7560;55157,53515
8515;141694,9384
2091;171858,1977
6825;160429,9009
7725;105841,5261
271;118224,0074
1223;184414,3715
8182;86060,89329
7670;85904,52087
1289;172898,7501
7615;196199,1422
4147;100587,2361
3776;201918,4187
2103;142132,5819
4491;81453,28748
7501;135288,1304
2447;100723,9813
192;97094,98289
6947;115850,9287
5298;92071,64082
5062;108128,4145
1403;81889,42111
9010;51575,62647
6775;43390,16896
197;132413,1279
1593;204642,4052
8345;135234,4768
8518;110618,5902
6648;122154,7042
4530;181042,2682
5508;106440,0986
4298;134240,8645
2386;108121,0582
9377;93984,65058
5480;144010,1699
6994;125703,2717
5934;226112,3763
939;140237,0794
4905;148078,0896
5920;100624,9267
7322;196247,6757
1861;200045,2588
7047;113602,1724
8382;156724,4487
2434;90458,7432
7424;146784,3144
4384;110751,7404
7093;125207,9468
1272;135422,5741
3664;116696,1237
5065;51400,65464
3852;84504,27814
3471;92511,80335
9575;115203,8998
8163;144798,9773
4268;92933,61552
7152;130545,5319
5119;217372,7915
4669;183975,62
1508;182891,5452
5833;144146,8139
2960;111202,1129
7023;79908,8753
7782;189578,9832
1366;152521,334
6235;170717,3275
8674;183412,6974
9297;87607,22891
2341;101053,9033
4596;123487,2113
5639;102900,9311
7001;51217,93411
2125;144184,3577
3019;138037,1453
6608;123335,0823
6062;93271,22901
1451;84467,34929
1719;15117,9176
4174;120056,6967
6727;97431,25579
3179;149398,0047
9838;207022,0667
1832;115961,1509
2109;213045,4443
8503;155186,9251
6228;122338,0513
8065;170838,0428
797;118144,3022
6949;168914,4162
4351;153361,3873
957;181506,3224
6141;67080,83072
2307;116114,4599
2476;135484,1877
7795;107985,7969
5217;141961,3545
3364;129240,0597
5125;98645,56968
1279;133873,3698
7461;86113,1183
2526;127349,9111
8109;215765,7559
1396;111837,3266
4184;135573,1296
5213;136629,7895
9128;94247,6275
801;143139,6365
8566;135590,8103
3786;111481,6821
2473;115134,7391
1650;163646,1138
3718;199950,6173
4898;137772,4029
9570;95938,72958
4731;151600,5727
9795;114320,052
4434;154959,914
4582;181733,3348
8509;120149,1486
8965;167866,5087
6974;125894,0715
3494;135024,5849
6178;88429,83537
7008;103436,5296
8768;216759,5404
6691;181879,2379
7165;149789,4385
1490;131580,8744
3802;97255,42664
1108;144293,1993
5466;13946,09086
1344;197391,4908
4035;67839,82407
4788;177500,2065
6609;134115,0253
1218;129510,4383
3529;108878,2549
9818;176034,3179
9314;116900,7417
9402;122032,0422
8599;141716,0762
2257;115363,5725
1853;85637,58436
2131;56738,57886
8211;33064,41128
5369;150486,2889
6391;93110,10337
8821;179386,6348
6376;119730,4077
1189;130408,1264
4632;124287,3591
2785;152191,0065
6007;154585,4465
9236;109175,8888
8727;189369,4546
3973;82859,15661
8653;86531,72787
1648;123730,8113
7736;118500,3622
7292;137165,5516
9484;118598,6789
7356;55729,24218
1775;168176,345
4535;131748,8667
8658;152133,1677
8836;229577,92
2572;217513,3513
8078;35295,34549
6106;187644,1683
1990;112541,5468
8645;105398,9078
9416;32242,1
602;-45947,8985
3497;166627,3912
3609;114793,3561
5165;65809,80747
5537;36970,90461
4875;96243,86118
7523;118284,537
6618;147621,7721
1913;114430,4992
8266;151336,7322
3690;65275,56749
2449;105468,407
1986;41290,9161
1254;125669,9741
7432;140693,6192
9756;48237,61108
4371;46533,15634
7284;141570,3769
3547;91856,21736
7389;90933,74283
5350;158695,3772
3967;87297,56063
5362;100904,6533
6617;112665,3363
1482;121498,1843
1738;117582,8417
3290;140548,4115
2413;150810,4502
8476;64262,8455
4855;133516,0602
3855;67283,2028
9209;186110,2743
4927;123878,9615
4572;111734,9205
7576;170012,9468
6357;160313,7319
2560;123961,7935
3213;89050,85444
3651;71694,85265
6913;196280,1974
9003;206262,0849
8925;94197,04084
864;119271,6834
5808;62664,75118
9414;55823,46597
6016;11058,63689
8164;154196,6861
9605;114877,4213
5774;160456,5995
8748;235275,7469
6015;224016,778
1711;126259,9972
8686;91674,2466
3625;98947,64349
4772;114114,551
2513;142017,2702
3996;160116,2252
8451;165456,7938
5983;87884,18081
6395;211931,7082
4307;124052,9474
6897;107534,6529
2967;243425,7692
3523;68670,63781
7765;139011,2908
7540;118884,4834
1187;115153,6382
1202;115986,8639
2725;109412,651
7784;72757,76502
8563;186568,1943
1635;40927,85087
638;125603,1619
2994;85112,58297
6778;942,3820958
4886;121146,5979
3871;96281,66375
5095;58253,05151
2383;196402,4555
4651;118879,1983
8331;93042,59985
3653;157156,8366
4059;97219,8802
397;30636,82909
4487;151341,2509
2542;113403,3259
8483;145275,0424
8573;58727,42544
8092;135779,6539
8249;224054,1935
2881;93152,11958
8586;205518,0709
1027;155930,9841
3385;150949,7387
1655;196323,1662
119;131847,9737
3815;149437,9672
3460;174995,1994
9861;133827,5473
8098;167206,6849
941;142617,7535
8629;178524,1296
1671;132017,2721
8210;54164,58224
7355;188887,8745
7581;136212,939
3723;132009,4953
9064;226371,1566
5741;63169,60129
2585;105955,135
8934;89189,63106
3555;114194,1895
3405;156478,1815
2022;104986,5675
6828;85443,89946
8780;115768,9038
31;166681,2549
7767;149125,3982
4599;149239,2745
6285;184417,0606
6882;126477,3934
3154;143643,1574
757;-48557,29014
1416;143229,6102
811;107536,2544
3185;226908,7025
6751;81698,3633
5392;130925,8634
623;104375,735
2415;144327,0359
9726;127992,5251
3365;141008,1558
8498;109213,6854
8374;138263,4355
1863;134068,16
9588;191888,2364
671;134320,4141
3961;73840,60205
3560;90182,88089
8751;184501,7157
2637;188101,7704
1571;88289,58562
3381;210437,4253
9813;106774,5806
5460;194184,6769
6822;116613,5788
9288;123895,4323
8272;154968,9541
4753;148150,8723
6548;196401,5462
6905;110818,173
457;61630,51805
5181;124491,22
748;98689,41839
3884;142789,5235
5414;101577,6772
590;106335,1146
7991;122774,6719
5703;90080,11538
6598;100897,2967
9613;112267,8084
819;111208,9073
1013;127873,5446
9093;150499,7488
4365;142689,2933
1457;174198,1957
3388;48996,3725
3916;222491,4879
2181;115411,3533
6095;32171,13271
8093;22181,34676
3202;123395,1298
2735;105346,3013
6539;127977,5843
9029;145662,9775
9048;120532,1164
8339;123125,5568
3028;76007,39101
6020;41325,16086
567;155258,6331
4332;178390,7476
3397;182590,5591
1626;109117,4897
8556;124983,1124
2951;120982,7767
6424;137004,3436
7536;92562,77835
8871;86167,09291
4081;101237,0163
1382;55900,19715
6390;107362,1235
3417;99896,9315
8132;115542,2553
7;123964,32
6805;188969,6242
8677;185701,374
252;131127,9944
6223;162582,552
3804;82806,98523
5366;139482,049
7947;142520,1324
4607;110874,8876
1904;117032,3065
3138;70166,80011
7554;109484,8348
8459;153755,3159
3299;100429,9985
4271;60187,78185
4553;157725,3738
4160;153795,3285
1162;144730,5515
6116;114740,3273
8055;161831,0046
3259;129943,8636
2647;108816,3905
7425;145409,6665
7104;46140,57401
1827;109917,5173
907;230479,8886
8589;124489,0149
7712;139811,7918
734;123566,7006
3744;158663,6046
5729;177001,6375
905;146090,6902
2151;130022,9478
1651;153015,0578
7908;32166,43718
6521;32761,27358
9396;69652,0639
4218;104885,036
1963;107891,7995
9855;46969,77918
3398;66215,14741
3143;186577,0268
2199;132476,3995
1693;105989,6793
788;115891,6562
6323;157221,2654
5149;148803,382
2145;168691,2069
7861;136597,9757
494;93702,9067
6475;99355,28887
6263;152452,5089
6569;137367,0759
1976;87500,08093
890;92817,94184
5699;87145,28147
9103;158447,1252
8392;105668,1684
8239;145992,5182
8756;18822,6946
3015;134827,8271
2468;102234,3708
765;158189,6619
7299;111570,9674
2607;159410,099
1476;89335,68114
9453;207019,0091
980;95111,73639
728;159222,6886
8523;226266,3017
5884;35071,69656
4836;61280,66832
5588;161682,6333
3679;115689,9576
1612;186496,6098
1971;205421,028
3115;123824,2635
6389;117916,6778
6046;54105,23803
8828;94737,06319
7414;139771,7635
690;61090,72235
2209;145592,4045
